"File","Nested","ContainerJar","Loader","ModIds","DisplayName","Version","Authors","Credits","LicenseDeclared","LicenseNormalized","LicenseCategory","Homepage","IssueTracker","BundledLicenseFiles","LicenseFileCount","RootLicenseFiles","ComponentLicenseFiles","AmbiguousLicenseFiles","SplitLicenseHint","SniffedLicenseFiles","Sha1","PackVersion","ModrinthProjectId","ModrinthSlug","ModrinthTitle","ModrinthLicenseId","ModrinthLicenseName","ModrinthLicenseUrl","ModrinthLicenseCategory","ModrinthUrl","LicenseAgreement"
"cupboard-1.21.1-3.8.jar","False","","NeoForge","cupboard, minecraft","Cupboard mod","3.8","Someaddon","","ARR","All Rights Reserved","ARR - check terms","","","","0","","","","False","","39df849e5a338dfe9ccb7632b1849c20357e597b","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"curios-neoforge-9.5.1+1.21.1.jar","False","","NeoForge","curios, neoforge, minecraft","Curios API","9.5.1+1.21.1","C4","","LGPL-3.0-or-later","LGPL","Weak copyleft","https://github.com/TheIllusiveC4/Curios","https://github.com/TheIllusiveC4/Curios/issues","LICENSE; COPYING; COPYING.LESSER","3","LICENSE; COPYING; COPYING.LESSER","","","False","","418fcd42e3a7844c9bdc71c9b6401fdb3894e0c4","v0.0.1-Alpha","vvuO3ImH","curios","Curios API","LGPL-3.0-or-later","GNU Lesser General Public License v3.0 or later","","Weak copyleft","https://modrinth.com/mod/curios","Match"
"cyclopscore-1.21.1-neoforge-1.29.1.jar","False","","NeoForge","cyclopscore, neoforge, minecraft","Cyclops Core","1.29.1","rubensworks (aka kroeser)","","MIT","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/cyclops-core","https://github.com/CyclopsMC/CyclopsCore/issues","","0","","","","False","","0cf9060effb3a6245f74f115ff6dc9566de67a5f","v0.0.1-Alpha","Z9DM0LJ4","cyclops-core","Cyclops Core","MIT","MIT License","","Permissive","https://modrinth.com/mod/cyclops-core","Match"
"darkmodeeverywhere-1.21-1.3.5.jar","False","","NeoForge","darkmodeeverywhere, neoforge, minecraft","Dark Mode Everywhere","1.21-1.3.5","Buuz135","","MIT","MIT","Permissive","","","","0","","","","False","","db5a7066cf14dbd1867c1afe6c91a6041009c8c2","v0.0.1-Alpha","k3lrwGqk","dark-mode-everywhere","Dark Mode Everywhere","MIT","MIT License","","Permissive","https://modrinth.com/mod/dark-mode-everywhere","Match"
"deep_aether-1.21.1-1.1.5.1.jar","False","","NeoForge","deep_aether, neoforge, minecraft, aether, aeroblender","Deep Aether","1.21.1-1.1.5.1","RazorDevs","Unofficial Add-on to the Aether mod. Textures by 345boneshoss and Aethyus. Code by TunefulTurnip and darksonic300. Contibutions from team members.","Assets: All Rights Reserved; Code: GPL-3.0","Assets: All Rights Reserved; Code: GPL-3.0","Split / multiple - review","https://modrinth.com/mod/deep-aether","https://github.com/RazorDevs/Deep-Aether/issues","","0","","","","False","","2cffdb08d7cb068186cf0fe766fd937425889af1","v0.0.1-Alpha","gcHIih5B","deep-aether","Deep Aether","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/deep-aether","MISMATCH"
"deeperdarker-neoforge-1.21.1-1.4.1.jar","False","","NeoForge","deeperdarker, minecraft, neoforge","Deeper and Darker","1.4.1","Kyanite Team","NewJumperr, nitro_dynamite18, angxdd, pr_ib, MainlyMaya","GPL-3.0","GPL","Strong copyleft","","https://github.com/KyaniteMods/DeeperAndDarker/issues","","0","","","","False","","b6094adde68bd4b909bc75c64901e1f3fb99ad8f","v0.0.1-Alpha","fnAffV0n","deeperdarker","Deeper and Darker","AGPL-3.0-only","GNU Affero General Public License v3.0 only","","Strong copyleft","https://modrinth.com/mod/deeperdarker","NEAR-MATCH"
"deimos-1.21.1-neoforge-2.7.jar","False","","NeoForge","deimos, neoforge, minecraft","Deimos","2.7","Mars","","MIT","MIT","Permissive","https://modrinth.com/mod/deimos","","","0","","","","False","","1b026e8e83030a27e762294f87f30eea5b23fa58","v0.0.1-Alpha","WQaxNzFg","deimos","Deimos","MIT","MIT License","","Permissive","https://modrinth.com/mod/deimos","Match"
"deployer-0.1.2.jar","False","","NeoForge","deployer, neoforge, minecraft, create, compat_manager, repackaged, create_factory_logistics","Deployer","0.1.2","Liukrast, SWZO","Credits to SWZO and Propants for the main idea","MIT","MIT","Permissive","https://liukrast.net/","https://github.com/LIUKRAST/Deployer/issues","","0","","","","False","","c3d2d9baad2e714cb8bf8ae6df9bc9cac6e87c1c","v0.0.1-Alpha","OZhUIuou","deployer","Create: Deployer API","MIT","MIT License","","Permissive","https://modrinth.com/mod/deployer","Match"
"derenderpatcher-2.0.0.jar","False","","NeoForge","derenderpatcher, neoforge, minecraft, brandonscore, codechickenlib, draconicevolution, embeddium, immediatelyfast, iris, sodium","Draconic Evolution Render Patcher","2.0.0","Yrley","","MIT","MIT","Permissive","","","","0","","","","False","","10e1d91f894f3afc8657b8080084ebd66c86daf1","v0.0.1-Alpha","BNhriTkm","draconic-evolution-render-patcher","Draconic Evolution Render Patcher","MIT","MIT License","","Permissive","https://modrinth.com/mod/draconic-evolution-render-patcher","Match"
"Design-n-Decor-1.21.1-2.2b.jar","False","","NeoForge","dndecor, neoforge, minecraft, flywheel, ponder, create","Design n' Decor","2.2b","LopyLuna, DrMangoTea","","MIT & ARR","MIT & ARR","Split / multiple - review","https://www.curseforge.com/minecraft/mc-mods/create-design-n-decor","","","0","","","","False","","ff5f0411a3d82e15d69b65617128f6d54e818e1b","v0.0.1-Alpha","x49wilh8","create-design-n-decor","Create: Design n' Decor","LicenseRef-MIT-Code-AND-ARR-Art","","","Split / multiple - review","https://modrinth.com/mod/create-design-n-decor","NEAR-MATCH"
"DiagonalFences-v21.1.1-1.21.1-NeoForge.jar","False","","NeoForge","diagonalfences, neoforge, minecraft, puzzleslib, diagonalblocks","Diagonal Fences","21.1.1","Fuzs, XFactHD","","MPL-2.0","MPL-2.0","Weak copyleft","https://github.com/Fuzss/diagonalfences","https://github.com/Fuzss/diagonalfences/issues","LICENSE-ASSETS.md; LICENSE.md","2","LICENSE.md","LICENSE-ASSETS.md","","True","","d77da342ec4fcdea694911cba068e310a0230621","v0.0.1-Alpha","IKARgflD","diagonal-fences","Diagonal Fences","MPL-2.0","Mozilla Public License 2.0","","Weak copyleft","https://modrinth.com/mod/diagonal-fences","Match"
"DiagonalWalls-v21.1.2-1.21.1-NeoForge.jar","False","","NeoForge","diagonalwalls, neoforge, minecraft, puzzleslib, diagonalblocks","Diagonal Walls","21.1.2","Fuzs, XFactHD","","MPL-2.0","MPL-2.0","Weak copyleft","https://github.com/Fuzss/diagonalwalls","https://github.com/Fuzss/diagonalwalls/issues","LICENSE-ASSETS.md; LICENSE.md","2","LICENSE.md","LICENSE-ASSETS.md","","True","","f2aed3ac68f5cc5e41ccc9d493f2706b0df53296","v0.0.1-Alpha","FQgc8dib","diagonal-walls","Diagonal Walls","MPL-2.0","Mozilla Public License 2.0","","Weak copyleft","https://modrinth.com/mod/diagonal-walls","Match"
"DiagonalWindows-v21.1.1-1.21.1-NeoForge.jar","False","","NeoForge","diagonalwindows, neoforge, minecraft, puzzleslib, diagonalblocks","Diagonal Windows","21.1.1","Fuzs, XFactHD","","MPL-2.0","MPL-2.0","Weak copyleft","https://github.com/Fuzss/diagonalwindows","https://github.com/Fuzss/diagonalwindows/issues","LICENSE-ASSETS.md; LICENSE.md","2","LICENSE.md","LICENSE-ASSETS.md","","True","","a2d28a50756a297d77f0a0fb9a015f4c2c501700","v0.0.1-Alpha","oOi0CKes","diagonal-windows","Diagonal Windows","MPL-2.0","Mozilla Public License 2.0","","Weak copyleft","https://modrinth.com/mod/diagonal-windows","Match"
"DimStorage-1.21.1-9.1.1.jar","False","","NeoForge","dimstorage, neoforge, minecraft, edivadlib","DimStorage","9.1.1","Edivad99","I would like to thank Thegaarnik for giving me the opportunity to publish and update this mod.","GNU AGPLv3","AGPL","Strong copyleft","","https://github.com/Edivad99/DimStorage/issues","","0","","","","False","","b2b89b7ce8f44c957935e26399cbdafc186b6b9b","v0.0.1-Alpha","8lnmIJH7","dimstorage","DimStorage","AGPL-3.0-only","GNU Affero General Public License v3.0 only","","Strong copyleft","https://modrinth.com/mod/dimstorage","Match"
"disenchanting_table-merged-1.21.1-5.0.2.jar","False","","NeoForge","disenchanting_table, neoforge, minecraft, monolib","Dis-Enchanting Table","5.0.2","Lupin, Jason13","Thanks to Jared(MultiLoader-Template), Darkhax(Bookshelf), Serilum(Collective) and PacifistMC(Forgix).","Unlicense","Public/Permissive","Permissive","https://github.com/Cursee-Development","","","0","","","","False","","c054a8bef63addff4d4a9520ec4c7a915c3fc1d1","v0.0.1-Alpha","9BgYgXE4","dis-enchanting-table","Dis-Enchanting Table","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/dis-enchanting-table","MISMATCH"
"DnDesires-1.21.1-2.3a-BETA.jar","False","","NeoForge","dndesires, neoforge, minecraft, create","Create: Dreams n' Desires","2.3a-BETA","LopyLuna","","MIT & ARR","MIT & ARR","Split / multiple - review","https://discord.gg/w5VCHxu6Uv","https://github.com/LopyLuna/Create-Dreams-and-Desires/issues","","0","","","","False","","72635119b4bcc49b050c50d6cbb1abb02bb3982a","v0.0.1-Alpha","JmybsfWs","create-dreams-and-desires","Create: Dreams & Desires","LicenseRef-MIT-Code-AND-ARR-Art","","","Split / multiple - review","https://modrinth.com/mod/create-dreams-and-desires","NEAR-MATCH"
"domum-ornamentum-1.0.234-snapshot-main.jar","False","","NeoForge","domum_ornamentum","Domum Ornamentum","${file.jarVersion}","LDTTeam, OrionDevelopment","","GPL3","GPL","Strong copyleft","","https://github.com/ldtteam/Domum-Ornamentum/issues/new/choose","","0","","","","False","","e9564ce1269840b4e70791b79c83716a972618df","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"Draconic-Evolution-1.21.1-3.1.4.632.jar","False","","NeoForge","draconicevolution, neoforge, minecraft, computercraft, codechickenlib, brandonscore","Draconic Evolution","3.1.4.632","brandon3055","","CoFH ""Don't Be a Jerk"" License","CoFH ""Don't Be a Jerk"" License","Custom - review manually","","","","0","","","","False","","77ed9323c815433ca99c35b9d0f653d1efc36af5","v0.0.1-Alpha","nBqivi8H","draconic-evolution","Draconic Evolution","LicenseRef-CoFH-Dont-Be-a-Jerk-License","","https://github.com/Draconic-Inc/Draconic-Evolution/blob/master/LICENSE.md","Custom (LicenseRef)","https://modrinth.com/mod/draconic-evolution","ModrinthCustom"
"drippy_early_loading_module_neoforge_3.1.2_MC_1.21.1.jar","False","","Unknown / not a mod","","","","","","","UNDECLARED","Unknown","","","","0","","","","False","","1aa0b076f18e60671c11db2f3d3f8f2c23cd1d04","v0.0.1-Alpha","k3TlcLvL","drippy-early-loading-module","Drippy Early Loading Module","LicenseRef-DSMSLv3","","https://github.com/Keksuccino/Drippy-Loading-Screen/blob/main/LICENSE.md","Custom (LicenseRef)","https://modrinth.com/mod/drippy-early-loading-module","JarUndeclared"
"drippyloadingscreen_neoforge_3.1.2_MC_1.21.1.jar","False","","NeoForge","drippyloadingscreen, konkrete, fancymenu, neoforge, minecraft","Drippy Loading Screen","3.1.2","Keksuccino","","DSMSLv3 (DON'T SNATCH MA STUFF LICENSE v3)","DSMSLv3 (DON'T SNATCH MA STUFF LICENSE v3)","Custom - review manually","","","","0","","","","False","","b47a59369a55f818cadd9e0eeb9352b4028a5e9b","v0.0.1-Alpha","v3CYg2V9","drippy-loading-screen","Drippy Loading Screen","LicenseRef-DSMSLv3","","https://github.com/Keksuccino/Drippy-Loading-Screen/blob/main/LICENSE.md","Custom (LicenseRef)","https://modrinth.com/mod/drippy-loading-screen","ModrinthCustom"
"dummmmmmy-1.21-2.0.12-neoforge.jar","False","","NeoForge","dummmmmmy, neoforge, minecraft, moonlight","MmmMmmMmmMmm","1.21-2.0.12","Mehvahdjukaar, Bonusboni, Gooigipunch, Plantkillable","MehVahdJukaar","Supplementaries Team License v.1.5","Supplementaries Team License v.1.5","Custom - review manually","","https://github.com/MehVahdJukaar/DuMmmMmmy/issues","","0","","","","False","","0e69c2a8e4e51df42e45b2d6deb3a855bdf8dce6","v0.0.1-Alpha","Adega8YN","mmmmmmmmmmmm","MmmMmmMmmMmm","CC0-1.0","Creative Commons Zero v1.0 Universal","","Permissive","https://modrinth.com/mod/mmmmmmmmmmmm","MISMATCH"
"DungeonCrawl-NeoForge-1.21-2.3.17.jar","False","","NeoForge","dungeoncrawl, neoforge, minecraft","Dungeon Crawl","2.3.17","xiroc","Original Mod by Greymerk (Roguelike Dungeons)","GNU General Public License v3","GPL","Strong copyleft","","https://github.com/xyroc/DungeonCrawl/issues","","0","","","","False","","3abb84c4fcf1229fced0cc5e88fa6e9baa0aa4a7","v0.0.1-Alpha","q0rRg4lH","dungeoncrawl","Dungeon Crawl","GPL-3.0-only","GNU General Public License v3.0 only","","Strong copyleft","https://modrinth.com/mod/dungeoncrawl","Match"
"dungeons-and-taverns-v4.4.4.jar","False","","NeoForge","","","","","","LicenseRef-All-Rights-Reserved","All Rights Reserved","ARR - check terms","","","","0","","","","False","","249a5bdd0e8622b8a11f88758e6f5fd5fda036a3","v0.0.1-Alpha","tpehi7ww","dungeons-and-taverns","Dungeons and Taverns","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/dungeons-and-taverns","Match"
"durabilitytooltip-1.1.6-neoforge-mc1.21.jar","False","","NeoForge","durabilitytooltip, neoforge, minecraft, supermartijn642configlib","Durability Tooltip","1.1.6","SuperMartijn642","","All rights reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/durability-tooltip","https://github.com/SuperMartijn642/DurabilityTooltip/issues","","0","","","","False","","59a567402d894b46d6abe45831f39dcad5c93342","v0.0.1-Alpha","smUP7V3r","durability-tooltip","Durability Tooltip","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/durability-tooltip","Match"
"dyenamics-1.21.1-3.4.2.jar","False","","NeoForge","dyenamics, neoforge, minecraft","Dyenamics","1.21.1-3.4.2","LobsterJonn, Hekera, Reda, Cait","","All Rights Reserved","All Rights Reserved","ARR - check terms","","","","0","","","","False","","dc3ef3ca37de6c287180ae81d0328f575698c107","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"dyenamicsandfriends-1.21.1-2.2.2.jar","False","","NeoForge","dyenamicsandfriends, neoforge, minecraft, dyenamics, productivemetalworks, luminax","Dyenamics and Friends","1.21.1-2.2.2","LobsterJonn","","All Rights Reserved","All Rights Reserved","ARR - check terms","","https://github.com/JDKDigital/dyenamicsandfriends/issues","","0","","","","False","","cc43cabf3d36c33d51bc923f21f819766d3ce75d","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"dysoncubeproject-1.0.5.jar","False","","NeoForge","dysoncubeproject, neoforge, minecraft","Dyson Cube Project","1.0.5","Buuz135","","MIT","MIT","Permissive","","","","0","","","","False","","d44cd95808bfb583990829da776b69da95b97e6a","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"easy-villagers-neoforge-1.21.1-1.1.42.jar","False","","NeoForge","easy_villagers, neoforge, minecraft, jei, theoneprobe, jade","Easy Villagers","1.21.1-1.1.42","Max Henkel","","All rights reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/easy-villagers","https://github.com/henkelmax/easy-villagers/issues","","0","","","","False","","5aed99e98bd9cb5a4d3e1ab84b0aa7f590b3a17f","v0.0.1-Alpha","Kaov2qgi","easy-villagers","Easy Villagers","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/easy-villagers","Match"
"EasyAnvils-v21.1.0-1.21.1-NeoForge.jar","False","","NeoForge","easyanvils, neoforge, minecraft, puzzleslib","Easy Anvils","21.1.0","Fuzs","","MPL-2.0","MPL-2.0","Weak copyleft","https://github.com/Fuzss/easyanvils","https://github.com/Fuzss/easyanvils/issues","LICENSE-ASSETS.md; LICENSE.md","2","LICENSE.md","LICENSE-ASSETS.md","","True","","376c02e44dfcb44b79a494b1dba87b2ffb24277f","v0.0.1-Alpha","OZBR5JT5","easy-anvils","Easy Anvils","MPL-2.0","Mozilla Public License 2.0","","Weak copyleft","https://modrinth.com/mod/easy-anvils","Match"
"EdivadLib-1.21-3.0.0.jar","False","","NeoForge","edivadlib, neoforge, minecraft","EdivadLib","3.0.0","Edivad99","","GNU AGPLv3","AGPL","Strong copyleft","","https://github.com/Edivad99/EdivadLib/issues","","0","","","","False","","99de3c473aa0120514a27d5a959a81c058e3fbb9","v0.0.1-Alpha","a8Jk9kpK","edivadlib","EdivadLib","LGPL-3.0-only","GNU Lesser General Public License v3.0 only","","Weak copyleft","https://modrinth.com/mod/edivadlib","MISMATCH"
"electrodynamics-1.21.1-1.0.12.jar","False","","NeoForge","electrodynamics, voltaic","Electrodynamics","1.0.12","aurilisdev, skip999","Thanks to all contributors. Roi Pasteque, FITFC, Quarkrus, JSBurger, 9thCore, goshante.","AURILISDEV LICENSE","AURILISDEV LICENSE","Custom - review manually","https://github.com/aurilisdev/Electrodynamics","https://github.com/aurilisdev/Electrodynamics/issues","","0","","","","False","","57a4a7d39de2d89affcdf809e50c65f7b35c34a6","v0.0.1-Alpha","xmhmr70o","electrodynamics","Electrodynamics","LicenseRef-AURILISDEV-LICENSE-1.0.2","","https://github.com/aurilisdev/Electrodynamics/blob/1.20/LICENSE.txt","Custom (LicenseRef)","https://modrinth.com/mod/electrodynamics","ModrinthCustom"
"elevatorid-neoforge-1.21.1-1.11.4.jar","False","","NeoForge","elevatorid, neoforge, minecraft","ElevatorMod","1.21.1-1.11.4","VsnGamer","OpenBlocks Team","MIT","MIT","Permissive","https://github.com/VsnGamer/ElevatorMod","https://github.com/VsnGamer/ElevatorMod/issues/","","0","","","","False","","87a5504efcd51de55cd4215a103cbfcf717fa022","v0.0.1-Alpha","hi2dSXTu","elevatormod","ElevatorMod","MIT","MIT License","","Permissive","https://modrinth.com/mod/elevatormod","Match"
"enchdesc-neoforge-1.21.1-21.1.10.jar","False","","NeoForge","enchdesc, neoforge, minecraft, bookshelf, prickle","EnchantmentDescriptions","21.1.10","Darkhax","This project is made possible with Patreon support from players like you. Thank you! lothrazar, Tobias Ward, Keyana , techsquirrel, noobanidus, Darkosto","LGPL 2.1","LGPL","Weak copyleft","https://www.curseforge.com/minecraft/mc-mods/enchantment-descriptions","https://github.com/Darkhax-Minecraft/Enchantment-Descriptions/issues","license_enchdesc.txt","1","license_enchdesc.txt","","","False","","9a06a20881c5feb730aa249666cac2871ca99fda","v0.0.1-Alpha","UVtY3ZAC","enchantment-descriptions","Enchantment Descriptions","LGPL-2.1-only","GNU Lesser General Public License v2.1 only","","Weak copyleft","https://modrinth.com/mod/enchantment-descriptions","Match"
"enderdrives-neoforge-1.21.1-1.4.4.jar","False","","NeoForge","enderdrives, neoforge, minecraft, ae2, glodium, extendedae","EnderDrives","1.4.4","STS15","","MIT License","MIT","Permissive","","","LICENSE_EnderDrives","1","LICENSE_EnderDrives","","","False","","910f3c970434f0def3250e77226b6e3201a3f687","v0.0.1-Alpha","","","","","","","","","NotOnModrinth"
"enderio-8.2.11-beta.jar","False","","NeoForge","enderio, minecraft, neoforge, endercore, ftbultimine, mekanism, ae2, refinedstorage","Ender IO","8.2.11-beta","CrazyPants, tterrag, HenryLoenwind, MatthiasM, CyanideX, EpicSquid, Rover656, HypherionSA, liliandev, Ferri_Arnus, dphaldes","","CC0","CC0","Permissive","https://enderio.com/","https://github.com/Team-EnderIO/EnderIO/issues","","0","","","","False","","87b7218eed2e2f325ddcb8d3ce94a67aabaa17ca","v0.0.1-Alpha","49ZofO4f","enderio","Ender IO","Unlicense","The Unlicense","","Permissive","https://modrinth.com/mod/enderio","NEAR-MATCH"
"endermanoverhaul-neoforge-1.21.1-2.0.3.jar","False","","NeoForge","endermanoverhaul, neoforge, minecraft, resourcefullib, resourcefulconfig, geckolib","Enderman Overhaul","2.0.3","Alex Nijjar, Joosh","","ARR","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/enderman-overhaul","https://github.com/bonsaistudi0s/endermanoverhaul/issues","","0","","","","False","","f71aa503738f2e23a8d939b7ea9f96f2fe203f11","v0.0.1-Alpha","Lq6ojcWv","enderman-overhaul","Enderman Overhaul","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/enderman-overhaul","Match"
"EnderStorage-1.21.1-2.13.0.191.jar","False","","NeoForge","enderstorage, neoforge, minecraft, codechickenlib","EnderStorage","2.13.0.191","ChickenBones, covers1624","","The MIT License (MIT)","MIT","Permissive","https://www.curseforge.com/minecraft/mc-mods/ender-storage-1-8","https://github.com/TheCBProject/EnderStorage","LICENSE.txt","1","LICENSE.txt","","","False","","5b5fc717242a9eb2d8b4a5e57ea1a38446722864","v0.0.1-Alpha","BbrHg80P","ender-storage","Ender Storage","MIT","MIT License","","Permissive","https://modrinth.com/mod/ender-storage","Match"
"energymeter-neoforge-1.21.1-0.4.1.jar","False","","NeoForge","energymeter, minecraft, neoforge, computercraft, guideme","Energy Meter","1.21.1-0.4.1","Almost Reliable","Based on the idea of Quintinity.","All Rights Reserved","All Rights Reserved","ARR - check terms","","https://github.com/AlmostReliable/energymeter/issues","","0","","","","False","","a0da62682f28ea5550483b6be7c46698a98b1a6a","v0.0.1-Alpha","MbejSZ2E","energymeter","Energy Meter","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/energymeter","Match"
"entangled-1.3.21-neoforge-mc1.21.jar","False","","NeoForge","entangled, neoforge, minecraft, supermartijn642corelib, supermartijn642configlib","Entangled","1.3.21","SuperMartijn642","","All rights reserved","All Rights Reserved","ARR - check terms","https://www.curseforge.com/minecraft/mc-mods/entangled","https://github.com/SuperMartijn642/Entangled/issues","","0","","","","False","","72d63d64ee774b89302e0d6b220757ba11b6ec4f","v0.0.1-Alpha","rylMOguI","entangled","Entangled","LicenseRef-All-Rights-Reserved","","","ARR - check terms","https://modrinth.com/mod/entangled","Match"
"entityculling-neoforge-1.10.5-mc1.21.1.jar","False","","NeoForge","entityculling, minecraft, neoforge","EntityCulling","1.10.5","tr7zw","","tr7zw Protective License","tr7zw Protective License","Custom - review manually","https://modrinth.com/mod/entityculling","https://github.com/tr7zw/EntityCulling/issues","LICENSE; LICENSE-EntityCulling","2","LICENSE; LICENSE-EntityCulling","","","False","","420d0006dbc0a20b1c2dd0b3c7c20ddb5cc51fcf","v0.0.1-Alpha","NNAgCjsB","entityculling","Entity Culling","LicenseRef-tr7zw-Protective-License","","https://github.com/tr7zw/EntityCulling/blob/1.18/LICENSE-EntityCulling","Custom (LicenseRef)","https://modrinth.com/mod/entityculling","ModrinthCustom"
"escalated-1.3.1-mc.1.21.1.jar","False","","NeoForge","escalated, neoforge, minecraft, create, sable","Create: Escalated","1.3.1","rbasamoyai","","MIT","MIT","Permissive","","https://github.com/Create-In-Locomotion/Create-Escalated/issues","","0","","","","False","","61ec92d76896273d10bb8a7098de9b75af8d9937","v0.0.1-Alpha","LyOBYG8Q","escalated","Create: Escalated","MIT","MIT License","","Permissive","https://modrinth.com/mod/escalated","Match"
